"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Current_UNB_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"12.94","2.25","5.33","8.41","13","2","1","2","5","380","391","383","380","234.05","234.67","234.26","0","234.33","30","23","26","12","12","15","15","0","0","2.54","0.4","1.23","4.18","1.65","0.34","0.2","2.19","3.03","0.53","1.25","4.72","0.84","0.76","0.99","0.89","50.05","49.22","3.48","0","0","0","0","97246.29","362.77","97609.06","96883.52","75282.29","155.1","75437.4","75127.19","125116.65","906.87","4","2020-11-04T18:54:10.711Z"
"12.97","2.24","5.33","8.45","13","2","1","2","5","380","391","383","380","234.03","234.67","234.25","0","234.32","30","23","26","12","12","15","15","0","0","2.55","0.4","1.23","4.19","1.64","0.34","0.2","2.19","3.04","0.53","1.25","4.72","0.84","0.76","0.99","0.89","50.05","49.84","3.48","0","0","0","0","97246.3","362.77","97609.07","96883.53","75282.3","155.1","75437.41","75127.2","125116.66","906.87","4","2020-11-04T18:54:21.080Z"
"12.98","2.22","5.32","8.45","13","2","1","2","5","380","391","383","380","234.08","234.68","234.28","0","234.35","30","23","26","12","12","15","15","0","0","2.55","0.4","1.23","4.19","1.64","0.34","0.2","2.19","3.04","0.53","1.25","4.72","0.84","0.76","0.99","0.89","50.05","49.22","3.48","0","0","0","0","97246.31","362.77","97609.09","96883.55","75282.3","155.1","75437.41","75127.2","125116.68","906.87","4","2020-11-04T18:54:33.444Z"
"12.98","2.24","5.33","8.44","13","2","1","2","5","380","391","383","380","234.12","234.72","234.3","0","234.38","30","23","26","12","12","15","15","0","0","2.55","0.4","1.23","4.19","1.64","0.34","0.2","2.19","3.04","0.53","1.25","4.72","0.84","0.76","0.99","0.89","50.05","48.92","3.48","0","0","0","0","97246.31","362.77","97609.09","96883.55","75282.3","155.1","75437.42","75127.21","125116.7","906.87","4","2020-11-04T18:54:47.747Z"
"8.07","2.26","5.31","3.59","13","2","1","2","5","380","391","383","380","235.15","234.52","233.89","0","234.52","30","23","26","12","12","15","15","0","0","2.55","0.4","1.23","4.19","1.64","0.34","0.2","2.19","3.04","0.53","1.25","4.72","0.84","0.76","0.99","0.89","50.05","49.22","3.48","0","0","0","0","97246.34","362.77","97609.12","96883.57","75282.32","155.1","75437.42","75127.22","125116.7","906.87","4","2020-11-04T18:55:00.072Z"
"8.07","2.25","5.31","3.6","13","2","1","2","5","380","391","383","380","235.17","234.51","233.91","0","234.53","30","23","26","12","12","15","15","0","0","1.42","0.4","1.23","3.05","1.26","0.34","0.2","1.8","1.9","0.53","1.24","3.54","0.75","0.76","0.99","0.86","50.05","48.61","3.48","0","0","0","0","97246.35","362.77","97609.12","96883.58","75282.33","155.1","75437.43","75127.23","125116.72","906.87","4","2020-11-04T18:55:10.481Z"
"8.07","2.24","5.31","3.59","13","2","1","2","5","380","391","383","380","235.17","234.52","233.83","0","234.51","30","23","26","12","12","15","15","0","0","1.42","0.4","1.22","3.04","1.26","0.34","0.2","1.8","1.9","0.53","1.24","3.54","0.75","0.76","0.99","0.86","50.04","48.92","3.48","0","0","0","0","97246.36","362.77","97609.13","96883.59","75282.33","155.1","75437.44","75127.23","125116.73","906.87","4","2020-11-04T18:55:21.012Z"
"8.06","2.24","5.31","3.58","13","2","1","2","5","380","391","383","380","235.07","234.4","233.7","0","234.39","30","23","26","12","12","15","15","0","0","1.42","0.4","1.22","3.04","1.25","0.34","0.2","1.8","1.89","0.53","1.24","3.53","0.75","0.76","0.99","0.86","50.05","49.53","3.48","0","0","0","0","97246.37","362.77","97609.14","96883.59","75282.34","155.1","75437.44","75127.23","125116.73","906.87","4","2020-11-04T18:55:31.380Z"
"8.06","2.25","5.3","3.59","13","2","1","2","5","380","391","383","380","234.98","234.3","233.58","0","234.29","30","23","26","12","12","15","15","0","0","1.42","0.4","1.22","3.04","1.26","0.34","0.2","1.8","1.89","0.53","1.24","3.53","0.75","0.76","0.99","0.86","50.01","49.22","3.48","0","0","0","0","97246.38","362.77","97609.15","96883.6","75282.34","155.1","75437.45","75127.24","125116.75","906.87","4","2020-11-04T18:55:41.784Z"
"8.06","2.25","5.31","3.59","13","2","1","2","5","380","391","383","380","234.97","234.3","233.61","0","234.29","30","23","26","12","12","15","15","0","0","1.42","0.4","1.23","3.05","1.26","0.34","0.2","1.8","1.89","0.53","1.25","3.54","0.75","0.76","0.99","0.86","50.02","49.22","3.48","0","0","0","0","97246.38","362.77","97609.16","96883.62","75282.34","155.1","75437.45","75127.24","125116.76","906.87","4","2020-11-04T18:55:54.859Z"
"8.06","2.73","5.31","3.19","13","2","1","2","5","380","391","383","380","235.08","234.22","233.65","0","234.32","30","23","26","12","12","15","15","0","0","1.42","0.5","1.22","3.14","1.26","0.4","0.2","1.86","1.9","0.64","1.24","3.65","0.75","0.78","0.99","0.86","50.02","48.92","3.48","0","0","0","0","97246.4","362.77","97609.17","96883.62","75282.35","155.1","75437.45","75127.25","125116.77","906.87","4","2020-11-04T18:56:02.517Z"
"8.06","2.71","5.3","3.18","13","2","1","2","5","380","391","383","380","235.2","234.35","233.75","0","234.43","30","23","26","12","12","15","15","0","0","1.42","0.49","1.22","3.13","1.26","0.4","0.2","1.87","1.9","0.64","1.24","3.65","0.75","0.77","0.99","0.86","50.02","48.92","3.48","0","0","0","0","97246.41","362.77","97609.18","96883.63","75282.36","155.1","75437.46","75127.26","125116.78","906.87","4","2020-11-04T18:56:12.921Z"
"8.06","2.7","5.31","3.18","13","2","1","2","5","380","391","383","380","235.13","234.28","233.72","0","234.38","30","23","26","12","12","15","15","0","0","1.42","0.49","1.22","3.13","1.26","0.4","0.2","1.87","1.9","0.64","1.24","3.65","0.75","0.77","0.99","0.86","50","49.22","3.48","0","0","0","0","97246.41","362.77","97609.2","96883.64","75282.37","155.1","75437.47","75127.26","125116.79","906.87","4","2020-11-04T18:56:25.252Z"
"8.06","2.7","2.33","5.91","13","2","1","2","5","380","391","383","380","235.13","234.37","234.56","0","234.69","30","23","26","12","12","15","15","0","0","1.42","0.49","0.5","2.4","1.26","0.4","0.23","1.89","1.89","0.63","0.55","3.06","0.75","0.77","0.91","0.79","50.01","49.22","3.48","0","0","0","0","97246.42","362.77","97609.2","96883.65","75282.37","155.1","75437.47","75127.27","125116.8","906.87","4","2020-11-04T18:56:35.829Z"
"6.62","2.71","2.32","4.53","13","2","1","2","5","380","391","383","380","235.38","234.46","234.42","0","234.75","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.03","48.92","3.48","0","0","0","0","97246.42","362.77","97609.2","96883.65","75282.37","155.1","75437.48","75127.27","125116.8","906.87","4","2020-11-04T18:56:48.173Z"
"6.62","2.71","2.33","4.52","13","2","1","2","5","380","391","383","380","235.22","234.27","234.31","0","234.6","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50","48.61","3.48","0","0","0","0","97246.44","362.77","97609.21","96883.66","75282.38","155.1","75437.48","75127.27","125116.81","906.87","4","2020-11-04T18:57:00.495Z"
"6.63","2.71","2.33","4.52","13","2","1","2","5","380","391","383","380","235.17","234.2","234.28","0","234.55","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","49.98","49.53","3.48","0","0","0","0","97246.45","362.77","97609.22","96883.67","75282.38","155.1","75437.48","75127.28","125116.83","906.87","4","2020-11-04T18:57:12.823Z"
"6.62","2.71","2.33","4.52","13","2","1","2","5","380","391","383","380","235.18","234.23","234.29","0","234.57","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.01","49.22","3.48","0","0","0","0","97246.45","362.77","97609.23","96883.68","75282.39","155.1","75437.49","75127.29","125116.84","906.87","4","2020-11-04T18:57:25.187Z"
"6.62","2.7","2.33","4.51","13","2","1","2","5","380","391","383","380","235.15","234.2","234.29","0","234.55","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.2","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.72","0.78","0.77","0.91","0.81","50.02","48.92","3.48","0","0","0","0","97246.45","362.77","97609.23","96883.68","75282.39","155.1","75437.51","75127.3","125116.85","906.87","4","2020-11-04T18:57:37.536Z"
"7.66","2.7","2.33","5.46","13","2","1","2","5","380","391","383","380","234.97","234.32","234.38","0","234.56","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.2","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.72","0.78","0.77","0.91","0.81","50.02","49.53","3.48","0","0","0","0","97246.47","362.77","97609.24","96883.7","75282.4","155.1","75437.51","75127.3","125116.86","906.87","4","2020-11-04T18:57:52.476Z"
"7.68","2.7","2.33","5.47","13","2","1","2","5","380","391","383","380","234.88","234.22","234.29","0","234.46","30","23","26","12","12","15","15","0","0","1.44","0.49","0.5","2.43","1.09","0.4","0.23","1.72","1.8","0.63","0.55","2.98","0.8","0.77","0.91","0.82","49.98","49.22","3.48","0","0","0","0","97246.48","362.77","97609.25","96883.7","75282.41","155.1","75437.52","75127.3","125116.87","906.87","4","2020-11-04T18:58:00.268Z"
"7.7","2.7","2.34","5.49","13","2","1","2","5","380","391","383","380","234.84","234.16","234.35","0","234.45","30","23","26","12","12","15","15","0","0","1.44","0.49","0.5","2.43","1.09","0.4","0.23","1.72","1.81","0.63","0.55","2.98","0.8","0.77","0.91","0.82","49.98","49.22","3.48","0","0","0","0","97246.48","362.77","97609.26","96883.71","75282.41","155.1","75437.52","75127.31","125116.88","906.87","4","2020-11-04T18:58:10.806Z"
"7.7","2.71","2.37","5.47","13","2","1","2","5","380","391","383","380","234.85","234.22","234.35","0","234.47","30","23","26","12","12","15","15","0","0","1.44","0.49","0.5","2.43","1.09","0.4","0.23","1.72","1.81","0.63","0.55","2.98","0.8","0.77","0.91","0.82","50","49.22","3.48","0","0","0","0","97246.48","362.77","97609.27","96883.71","75282.41","155.1","75437.52","75127.31","125116.89","906.87","4","2020-11-04T18:58:21.339Z"
"7.7","2.71","2.34","5.49","13","2","1","2","5","380","391","383","380","234.81","234.2","234.34","0","234.45","30","23","26","12","12","15","15","0","0","1.44","0.49","0.5","2.43","1.09","0.4","0.23","1.72","1.81","0.63","0.55","2.98","0.8","0.77","0.91","0.82","50","48.92","3.48","0","0","0","0","97246.49","362.77","97609.27","96883.73","75282.42","155.1","75437.53","75127.32","125116.9","906.87","4","2020-11-04T18:58:31.712Z"
"7.67","2.71","2.34","5.46","13","2","1","2","5","380","391","383","380","234.88","234.23","234.29","0","234.47","30","23","26","12","12","15","15","0","0","1.44","0.49","0.5","2.43","1.09","0.4","0.23","1.72","1.81","0.63","0.55","2.98","0.8","0.77","0.91","0.82","49.99","48.92","3.48","0","0","0","0","97246.51","362.77","97609.28","96883.73","75282.43","155.1","75437.54","75127.33","125116.91","906.87","4","2020-11-04T18:58:44.044Z"
"7.64","2.71","2.34","5.44","13","2","1","2","5","380","391","383","380","234.89","234.15","234.29","0","234.44","30","23","26","12","12","15","15","0","0","1.42","0.49","0.5","2.41","1.09","0.4","0.23","1.72","1.79","0.63","0.55","2.96","0.79","0.77","0.91","0.81","50","48.92","3.48","0","0","0","0","97246.52","362.77","97609.29","96883.73","75282.43","155.1","75437.54","75127.33","125116.91","906.87","4","2020-11-04T18:58:54.408Z"
"7.63","2.71","2.33","5.43","13","2","1","2","5","380","391","383","380","234.87","234.13","234.26","0","234.42","30","23","26","12","12","15","15","0","0","1.42","0.49","0.5","2.41","1.09","0.4","0.23","1.72","1.79","0.63","0.55","2.96","0.79","0.77","0.91","0.81","49.98","49.53","3.48","0","0","0","0","97246.52","362.77","97609.3","96883.74","75282.44","155.1","75437.55","75127.34","125116.92","906.87","4","2020-11-04T18:59:06.773Z"
"7.61","2.72","2.34","5.42","13","2","1","2","5","380","391","383","380","235.01","234.3","234.37","0","234.56","30","23","26","12","12","15","15","0","0","1.41","0.49","0.5","2.4","1.09","0.4","0.23","1.72","1.79","0.63","0.55","2.96","0.79","0.77","0.91","0.81","50.01","48.92","3.48","0","0","0","0","97246.52","362.77","97609.3","96883.74","75282.44","155.1","75437.55","75127.34","125116.94","906.87","4","2020-11-04T18:59:19.124Z"
"7.59","2.7","2.34","5.39","13","2","1","2","5","380","391","383","380","234.94","234.2","234.28","0","234.47","30","23","26","12","12","15","15","0","0","1.41","0.49","0.5","2.4","1.09","0.4","0.23","1.72","1.79","0.63","0.55","2.96","0.79","0.77","0.91","0.81","49.98","48.92","3.48","0","0","0","0","97246.54","362.77","97609.31","96883.76","75282.45","155.1","75437.56","75127.34","125116.95","906.87","4","2020-11-04T18:59:31.449Z"
"7.58","2.71","2.34","5.38","13","2","1","2","5","380","391","383","380","235.11","234.36","234.43","0","234.64","30","23","26","12","12","15","15","0","0","1.41","0.49","0.5","2.4","1.1","0.4","0.23","1.73","1.78","0.64","0.55","2.95","0.79","0.77","0.91","0.81","50","49.22","3.48","0","0","0","0","97246.55","362.77","97609.32","96883.77","75282.45","155.1","75437.56","75127.35","125116.95","906.87","4","2020-11-04T18:59:41.864Z"
"7.57","2.7","2.33","5.38","13","2","1","2","5","380","391","383","380","235.19","234.45","234.54","0","234.72","30","23","26","12","12","15","15","0","0","1.41","0.49","0.5","2.4","1.1","0.4","0.23","1.73","1.78","0.64","0.55","2.95","0.79","0.77","0.91","0.81","50.02","49.22","3.48","0","0","0","0","97246.55","362.77","97609.33","96883.77","75282.46","155.1","75437.57","75127.36","125116.96","906.87","4","2020-11-04T18:59:54.184Z"
"7.57","2.71","2.34","5.37","13","2","1","2","5","380","391","383","380","235.12","234.41","234.49","0","234.67","30","23","26","12","12","15","15","0","0","1.4","0.49","0.5","2.39","1.09","0.4","0.23","1.72","1.78","0.63","0.55","2.95","0.79","0.77","0.91","0.81","50.02","49.53","3.48","0","0","0","0","97246.55","362.77","97609.33","96883.77","75282.46","155.1","75437.58","75127.36","125116.97","906.87","4","2020-11-04T19:00:06.532Z"
"7.56","2.71","2.33","5.37","13","2","1","2","5","380","391","383","380","235.37","234.44","234.49","0","234.76","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.01","49.22","3.48","0","0","0","0","97246.57","362.77","97609.34","96883.79","75282.47","155.1","75437.58","75127.37","125116.98","906.87","4","2020-11-04T19:00:16.935Z"
"6.63","2.71","2.33","4.53","13","2","1","2","5","380","391","383","380","235.39","234.41","234.48","0","234.76","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.61","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50","49.53","3.48","0","0","0","0","97246.58","362.77","97609.34","96883.8","75282.48","155.1","75437.59","75127.38","125116.99","906.87","4","2020-11-04T19:00:27.299Z"
"6.63","2.71","2.33","4.53","13","2","1","2","5","380","391","383","380","235.34","234.37","234.42","0","234.71","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.01","49.22","3.48","0","0","0","0","97246.58","362.77","97609.35","96883.8","75282.48","155.1","75437.59","75127.38","125116.99","906.87","4","2020-11-04T19:00:37.666Z"
"6.63","2.7","2.33","4.53","13","2","1","2","5","380","391","383","380","235.36","234.49","234.46","0","234.77","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.02","48.92","3.48","0","0","0","0","97246.58","362.77","97609.35","96883.8","75282.48","155.1","75437.59","75127.38","125117.01","906.87","4","2020-11-04T19:00:50.055Z"
"6.63","2.71","2.33","4.52","13","2","1","2","5","380","391","383","380","235.27","234.37","234.38","0","234.67","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","49.99","48.92","3.48","0","0","0","0","97246.59","362.77","97609.37","96883.82","75282.49","155.1","75437.6","75127.39","125117.02","906.87","4","2020-11-04T19:01:04.428Z"
"6.63","2.71","2.33","4.53","13","2","1","2","5","380","391","383","380","235.27","234.37","234.38","0","234.67","30","23","26","12","12","15","15","0","0","1.22","0.49","0.49","2.2","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.72","0.78","0.77","0.91","0.81","50","48.61","3.48","0","0","0","0","97246.6","362.77","97609.38","96883.83","75282.49","155.1","75437.6","75127.39","125117.02","906.87","4","2020-11-04T19:01:14.769Z"
"6.62","2.7","2.33","4.52","13","2","1","2","5","380","391","383","380","235.3","234.38","234.49","0","234.72","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.02","49.22","3.48","0","0","0","0","97246.61","362.77","97609.38","96883.83","75282.51","155.1","75437.61","75127.4","125117.03","906.87","4","2020-11-04T19:01:25.268Z"
"6.62","2.7","2.33","4.52","13","2","1","2","5","380","391","383","380","235.39","234.44","234.53","0","234.79","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.01","49.22","3.48","0","0","0","0","97246.62","362.77","97609.39","96883.84","75282.52","155.1","75437.62","75127.41","125117.04","906.87","4","2020-11-04T19:01:35.635Z"
"6.63","2.7","2.33","4.52","13","2","1","2","5","380","391","383","380","235.42","234.47","234.58","0","234.83","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.4","0.23","1.6","1.56","0.63","0.55","2.73","0.78","0.77","0.91","0.81","50.01","48.92","3.48","0","0","0","0","97246.62","362.77","97609.4","96883.85","75282.52","155.1","75437.62","75127.41","125117.05","906.87","4","2020-11-04T19:01:47.957Z"
"6.63","2.7","2.34","4.52","13","2","1","2","5","380","391","383","380","235.43","234.47","234.56","0","234.82","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.41","0.23","1.61","1.56","0.64","0.55","2.73","0.78","0.77","0.91","0.81","50.01","48.92","3.48","0","0","0","0","97246.63","362.77","97609.4","96883.86","75282.52","155.1","75437.62","75127.41","125117.05","906.87","4","2020-11-04T19:01:58.370Z"
"5.52","2.7","2.34","3.5","13","2","1","2","5","380","391","383","380","235.82","234.68","234.62","0","235.04","30","23","26","12","12","15","15","0","0","1.22","0.49","0.5","2.21","0.97","0.41","0.23","1.61","1.56","0.64","0.55","2.73","0.78","0.77","0.91","0.81","50.05","48.92","3.48","0","0","0","0","97246.64","362.77","97609.41","96883.87","75282.52","155.1","75437.63","75127.41","125117.06","906.87","4","2020-11-04T19:02:10.693Z"
